0.247177	0.257392	0.745161
0.259946	0.257392	0.745161
0.239516	0.247177	0.7375
0.206318	0.775806	0.420833
0.11949	0.775807	0.420833
0.11949	0.763038	0.402957
0.173119	0.768145	0.45914
0.137366	0.768145	0.45914
0.170565	0.768145	0.482124
0.142473	0.768145	0.482124
0.155242	0.750269	0.515323
0.157796	0.768145	0.568952
0.155242	0.768145	0.568952
0.155242	0.768145	0.543414
0.16035	0.765591	0.597043
0.152688	0.765591	0.597043
0.162903	0.775806	0.614919
0.147581	0.775806	0.614919
0.16035	0.816667	0.627688
0.152688	0.816667	0.627688
0.16035	0.860081	0.622581
0.152688	0.860081	0.622581
0.165457	0.890726	0.635349
0.145027	0.890726	0.635349
0.162903	0.903495	0.673656
0.150135	0.903495	0.673656
0.175672	0.890726	0.658333
0.134812	0.890726	0.658333
0.165457	0.816667	0.734946
0.145027	0.816667	0.734946
0.155242	0.883065	0.714516
0.170565	0.806452	0.742607
0.142473	0.806452	0.742607
0.173118	0.801344	0.755376
0.137366	0.801344	0.755376
0.18078	0.786022	0.768145
0.132258	0.786022	0.768145
0.183333	0.763038	0.775806
0.12715	0.763038	0.775806
0.183333	0.719624	0.788575
0.132258	0.719624	0.788575
0.180779	0.681317	0.786021
0.134812	0.681317	0.786021
0.173118	0.637903	0.755376
0.137365	0.637903	0.755376
0.170564	0.617473	0.719624
0.139919	0.617473	0.719624
0.168011	0.591936	0.681317
0.145027	0.591936	0.681317
0.168011	0.589382	0.658333
0.145027	0.589382	0.658333
0.165457	0.56129	0.643011
0.147581	0.56129	0.643011
0.168011	0.576613	0.645564
0.145027	0.576613	0.645564
0.162903	0.533199	0.630242
0.150134	0.533199	0.630242
0.157796	0.47957	0.614919
0.152688	0.47957	0.614919
0.155242	0.443817	0.594489
0.206317	0.433602	0.385081
0.208871	0.502554	0.367204
0.224194	0.553629	0.356989
0.239516	0.173118	0.466801
0.226747	0.137366	0.522984
0.201209	0.127151	0.551075
0.196102	0.137366	0.58172
0.155241	0.122043	0.599597
0.155241	0.152688	0.597043
0.155241	0.190995	0.60215
0.185887	0.257392	0.584274
0.155242	0.257393	0.597043
0.155242	0.311022	0.584274
0.185887	0.311022	0.576613
0.188441	0.443817	0.584274
0.196102	0.47957	0.597043
0.20121	0.533199	0.614919
0.196102	0.56129	0.622581
0.180779	0.58172	0.632796
0.257392	0.308468	0.464247
0.254838	0.277823	0.502554
0.234408	0.234409	0.538306
0.216532	0.188441	0.563844
0.208871	0.254839	0.566398
0.219086	0.311021	0.558737
0.239516	0.311021	0.533199
0.247177	0.311021	0.5
0.249731	0.326344	0.45914
0.216532	0.443817	0.56129
0.229301	0.443817	0.533199
0.24207	0.443817	0.497446
0.236962	0.441263	0.448925
0.254839	0.719624	0.346774
0.259947	0.701747	0.362097
0.265054	0.719624	0.397849
0.259947	0.734946	0.390188
0.231855	0.750269	0.41828
0.226748	0.750269	0.423387
0.196102	0.750269	0.45914
0.193549	0.742608	0.482124
0.257393	0.65578	0.367204
0.219086	0.47957	0.563844
0.229301	0.47957	0.533199
0.236962	0.47957	0.497446
0.24207	0.487231	0.446371
0.249731	0.533199	0.441263
0.249731	0.528091	0.497446
0.244624	0.528091	0.533199
0.229301	0.528091	0.566398
0.226747	0.571505	0.579167
0.247177	0.58172	0.535753
0.2625	0.589382	0.497446
0.267608	0.617473	0.43871
0.2625	0.714516	0.423387
0.247178	0.706855	0.45914
0.231855	0.706855	0.482124
0.229301	0.699194	0.530645
0.198656	0.734946	0.52043
0.203763	0.597043	0.60215
0.219086	0.620027	0.579167
0.239516	0.607258	0.553629
0.234409	0.673656	0.543414
0.244624	0.663441	0.515323
0.180779	0.594489	0.643011
0.185887	0.599597	0.678763
0.183333	0.625134	0.711962
0.188441	0.645565	0.747715
0.196102	0.683871	0.775806
0.198656	0.722177	0.780914
0.196102	0.755376	0.770699
0.193548	0.788575	0.755376
0.190995	0.796237	0.745161
0.190995	0.793683	0.740054
0.185887	0.814113	0.724731
0.175672	0.875403	0.706855
0.155242	0.903495	0.709409
0.170565	0.890726	0.699193
0.170565	0.89328	0.678763
0.178226	0.885618	0.665995
0.198656	0.829435	0.65578
0.193549	0.834543	0.663441
0.203764	0.79879	0.673656
0.206317	0.796237	0.665995
0.208871	0.783468	0.673656
0.208871	0.783468	0.660887
0.193549	0.814113	0.650672
0.188441	0.809005	0.645564
0.18078	0.857527	0.640457
0.185887	0.860081	0.648118
0.165457	0.87285	0.632796
0.16035	0.87285	0.627688
0.165457	0.870296	0.630242
0.165457	0.860081	0.627688
0.168011	0.816667	0.632796
0.18078	0.775806	0.625134
0.18078	0.75793	0.60215
0.198656	0.75793	0.568952
0.198656	0.752823	0.551075
0.155242	0.75793	0.530645
0.198656	0.7375	0.533199
0.206317	0.622581	0.660887
0.203763	0.612366	0.614919
0.198656	0.640457	0.699193
0.203763	0.663441	0.729839
0.211425	0.686425	0.755376
0.213978	0.71707	0.75793
0.211425	0.745161	0.752823
0.206317	0.770699	0.750269
0.206317	0.783468	0.734946
0.20121	0.791129	0.706855
0.185887	0.865188	0.683871
0.183334	0.875403	0.681317
0.168011	0.895833	0.691532
0.219086	0.630242	0.591935
0.219086	0.658333	0.630242
0.208871	0.678763	0.673656
0.219086	0.701747	0.711962
0.231855	0.704301	0.548522
0.22164	0.706855	0.568952
0.213979	0.727285	0.612366
0.208871	0.7375	0.645564
0.208871	0.740054	0.665995
0.211425	0.742608	0.67621
0.216532	0.745161	0.706855
0.234409	0.683871	0.56129
0.211425	0.750269	0.727285
0.211425	0.765591	0.7375
0.213978	0.755376	0.740054
0.193548	0.101613	0.574059
0.180779	0.0913979	0.563844
0.183333	0.109274	0.586828
0.180779	0.0607527	0.591935
0.183333	0.0454301	0.648118
0.211424	0.0428763	0.701747
0.2293	0.0658602	0.747715
0.247177	0.104167	0.788575
0.267607	0.150134	0.786022
0.275268	0.20121	0.783468
0.267607	0.247177	0.7375
0.272715	0.265054	0.699194
0.2625	0.272715	0.694086
0.275268	0.267607	0.67621
0.277822	0.265054	0.691532
0.272715	0.254839	0.691532
0.170564	0.0786291	0.604704
0.155241	0.109274	0.599597
0.155241	0.0862904	0.612365
0.165456	0.0760753	0.650672
0.175671	0.0633065	0.653226
0.213978	0.0709677	0.722177
0.211424	0.0862903	0.71707
0.221639	0.127151	0.75793
0.234408	0.116935	0.773253
0.249731	0.185887	0.75793
0.270161	0.249731	0.699194
0.254838	0.234409	0.722177
0.211425	0.267608	0.359543
0.252285	0.208871	0.336559
0.265054	0.229301	0.305914
0.226747	0.272715	0.318683
0.247177	0.272715	0.275269
0.265054	0.234409	0.277823
0.265054	0.326344	0.311022
0.265054	0.313575	0.285484
0.270161	0.229301	0.257392
0.257392	0.280376	0.22164
0.270161	0.234409	0.216532
0.277823	0.249731	0.20121
0.259946	0.295699	0.139919
0.285484	0.285484	0.101613
0.280377	0.305914	0.0633065
0.254839	0.334005	0.068414
0.280377	0.34422	0.0454301
0.249731	0.369758	0.0530914
0.280377	0.356989	0.0301076
0.244624	0.392742	0.0454301
0.270161	0.311021	0.226747
0.277823	0.316129	0.196102
0.0837364	0.257393	0.359543
0.0888437	0.0888442	0.410618
0.0990587	0.0811829	0.456586
0.252285	0.75793	0.387634
0.252285	0.719624	0.339113
0.0990597	0.65578	0.0505375
0.0990597	0.632796	0.0633063
0.0990597	0.622581	0.0786289
0.0913984	0.617473	0.0939514
0.0913982	0.614919	0.196102
0.0760757	0.637903	0.132258
0.0811832	0.665995	0.231855
0.0990595	0.622581	0.226747
0.0939519	0.630242	0.285484
0.0760756	0.668549	0.270161
0.109274	0.568952	0.313575
0.0811831	0.584274	0.298253
0.0811831	0.586828	0.224193
0.0811831	0.581721	0.208871
0.0811832	0.576613	0.109274
0.0811833	0.571505	0.0913977
0.0862901	0.104167	0.265054
0.101613	0.129704	0.308468
0.0581988	0.145027	0.249731
0.0709676	0.231855	0.326344
0.124597	0.165457	0.362097
0.0760753	0.0760754	0.0530912
0.0735215	0.0684141	0.0684138
0.0658602	0.0607528	0.0837364
0.0607526	0.0556453	0.10672
0.0760751	0.0888442	0.22164
0.0709674	0.101613	0.369758
0.0709675	0.0939517	0.336559
0.0581987	0.0581991	0.277822
0.0530912	0.0607528	0.24207
0.0428762	0.0250002	0.109274
0.0428763	0.0428765	0.0786288
0.0428763	0.0428765	0.0581987
0.0658602	0.704301	0.663441
0.0760753	0.686425	0.643011
0.0709678	0.701747	0.648118
0.0760753	0.694086	0.643011
0.0913978	0.645565	0.706855
0.0735215	0.701747	0.704301
0.0760752	0.69664	0.722177
0.0965053	0.645565	0.729839
0.101613	0.658333	0.752822
0.0939516	0.7375	0.755376
0.0837365	0.722178	0.745161
0.0837365	0.719624	0.724731
0.0837366	0.722178	0.69664
0.0811828	0.727285	0.660887
0.0862904	0.714516	0.635349
0.0913979	0.699194	0.627688
0.0913979	0.683871	0.627688
0.0939515	0.637903	0.699193
0.101613	0.632796	0.729839
0.114382	0.650672	0.755376
0.109274	0.683871	0.770699
0.104167	0.719624	0.770699
0.0990591	0.7375	0.763038
0.252285	0.786021	0.321237
0.249732	0.750269	0.305914
0.247178	0.811559	0.285484
0.252285	0.763038	0.277823
0.254839	0.780914	0.259946
0.244624	0.829435	0.272715
0.244624	0.81922	0.239516
0.239517	0.844758	0.206317
0.236963	0.911156	0.142473
0.239517	0.865188	0.155242
0.234409	0.888172	0.137366
0.242071	0.923925	0.124597
0.247178	0.898387	0.124597
0.247178	0.923925	0.0939516
0.244624	0.946909	0.0990591
0.244625	0.95457	0.0913978
0.249732	0.944355	0.0888441
0.280376	0.311021	0.318683
0.285484	0.254839	0.334005
0.280376	0.293145	0.28293
0.288038	0.254839	0.295699
0.285484	0.254839	0.280376
0.288038	0.288038	0.224194
0.290591	0.257392	0.244624
0.295699	0.2625	0.216532
0.288038	0.30336	0.193548
0.293145	0.270161	0.20121
0.285484	0.298253	0.116936
0.277823	0.339113	0.0709678
0.293145	0.316129	0.0633065
0.293145	0.359543	0.0505377
0.293145	0.374866	0.0633065
0.298253	0.367204	0.0403226
0.305914	0.395296	0.0530915
0.300807	0.379973	0.0326613
0.300807	0.410618	0.0403226
0.300807	0.405511	0.0326613
0.14758	0.0454302	0.648118
0.132257	0.0607528	0.591935
0.139919	0.0786291	0.604704
0.155241	0.0633065	0.653226
0.18844	0.0709678	0.722177
0.157795	0.0428764	0.701747
0.175671	0.0658602	0.747715
0.20887	0.116935	0.773253
0.196101	0.104167	0.788575
0.221639	0.150134	0.786021
0.226747	0.20121	0.783468
0.254838	0.265054	0.699194
0.259946	0.265054	0.691532
0.129704	0.109274	0.586828
0.116935	0.137366	0.58172
0.119489	0.101613	0.574059
0.129704	0.0913979	0.563844
0.111827	0.127151	0.551075
0.101613	0.745161	0.752822
0.0965054	0.755376	0.740054
0.10672	0.770699	0.750269
0.101613	0.750269	0.727285
0.0965053	0.71707	0.75793
0.0939516	0.701747	0.711962
0.0939516	0.745161	0.706855
0.101613	0.765592	0.7375
0.10672	0.783468	0.734946
0.109274	0.791129	0.706855
0.101613	0.742608	0.67621
0.101613	0.678764	0.673656
0.101613	0.740054	0.665994
0.101613	0.7375	0.645564
0.0939516	0.658333	0.630242
0.0990592	0.727285	0.612365
0.0888442	0.706855	0.568951
0.0939516	0.630242	0.591935
0.0786291	0.683871	0.56129
0.0811829	0.704301	0.548521
0.104167	0.783468	0.673656
0.106721	0.79879	0.673656
0.104167	0.783468	0.660887
0.132258	0.775807	0.625134
0.129704	0.75793	0.60215
0.114382	0.75793	0.568951
0.114382	0.752823	0.551075
0.114382	0.7375	0.533199
0.109274	0.663441	0.729839
0.099059	0.686425	0.755376
0.114382	0.640457	0.699193
0.10672	0.622581	0.660887
0.10672	0.612366	0.614919
0.122043	0.809005	0.645564
0.142473	0.816667	0.632796
0.145027	0.860081	0.627688
0.132258	0.857527	0.640457
0.147581	0.870296	0.630242
0.145027	0.87285	0.632796
0.119489	0.834543	0.663441
0.124597	0.865188	0.683871
0.129704	0.875403	0.681317
0.134812	0.885618	0.665995
0.13992	0.89328	0.678763
0.13992	0.890726	0.699193
0.145027	0.895833	0.691532
0.134812	0.875403	0.706855
0.129704	0.814113	0.724731
0.119489	0.793683	0.740054
0.119489	0.788575	0.755376
0.111828	0.755376	0.770699
0.114382	0.722178	0.780914
0.116935	0.683871	0.775806
0.124597	0.645565	0.747715
0.12715	0.625134	0.711962
0.124597	0.599597	0.678763
0.132258	0.594489	0.643011
0.150135	0.87285	0.627688
0.127151	0.860081	0.648118
0.116936	0.814113	0.650672
0.106721	0.796237	0.665994
0.111828	0.829436	0.655779
0.122043	0.796237	0.745161
0.0633065	0.581721	0.535752
0.0709678	0.607258	0.553629
0.0862903	0.571505	0.579167
0.0505377	0.589382	0.497446
0.0684141	0.663441	0.515322
0.0735217	0.706855	0.45914
0.0786292	0.706855	0.482123
0.0837367	0.699194	0.530645
0.0786291	0.673656	0.543414
0.0939516	0.620027	0.579167
0.10672	0.597043	0.60215
0.132258	0.581721	0.632796
0.116935	0.56129	0.622581
0.0505378	0.617473	0.438709
0.0633067	0.714516	0.423387
0.0633067	0.719624	0.397849
0.119489	0.742608	0.482124
0.114382	0.734946	0.52043
0.116936	0.750269	0.45914
0.0913981	0.750269	0.423387
0.0837369	0.745161	0.418279
0.0352153	0.65578	0.367204
0.0658605	0.701747	0.362097
0.091398	0.553629	0.356989
0.0607527	0.533199	0.441263
0.0607527	0.528092	0.497446
0.0684139	0.528092	0.533199
0.0837365	0.528092	0.566398
0.109274	0.533199	0.614919
0.116935	0.47957	0.597043
0.0913977	0.47957	0.563844
0.0837365	0.47957	0.533199
0.0735215	0.47957	0.497446
0.0709677	0.487231	0.446371
0.114382	0.502554	0.367204
0.104167	0.433602	0.38508
0.0735215	0.441264	0.448925
0.0709677	0.443817	0.497446
0.0837364	0.443817	0.533199
0.0965052	0.443817	0.56129
0.122043	0.443817	0.584274
0.0428766	0.65578	0.32379
0.0837368	0.584274	0.334005
0.0684143	0.604704	0.293145
0.0530917	0.650672	0.275269
0.0581993	0.607258	0.224193
0.0530918	0.640457	0.226747
0.0581993	0.607258	0.208871
0.0556456	0.607258	0.116935
0.0607532	0.622581	0.124597
0.0607532	0.604704	0.0913977
0.0581994	0.625135	0.0837364
0.0530919	0.620027	0.0581987
0.0530919	0.614919	0.0735213
0.0428769	0.648118	0.0479837
0.0454307	0.650672	0.06586
0.0658608	0.673656	0.0530912
0.0607533	0.673656	0.0454299
0.0607525	0.308468	0.45914
0.0479837	0.265054	0.408064
0.0709675	0.311022	0.5
0.0786288	0.311022	0.533199
0.0913976	0.311022	0.558736
0.124596	0.311022	0.576613
0.0454299	0.270161	0.464247
0.0556449	0.252285	0.502554
0.0760749	0.226747	0.538306
0.101613	0.254839	0.566398
0.124596	0.257393	0.584274
0.096505	0.188441	0.563844
0.0837361	0.132258	0.522984
0.0607523	0.142473	0.466801
0.0505373	0.13992	0.410618
0.0326611	0.229301	0.372312
0.0530911	0.127151	0.369758
0.0505374	0.122043	0.336559
0.0301073	0.190995	0.334005
0.035215	0.0505378	0.0837363
0.0326612	0.0709679	0.0965052
0.0326612	0.0428765	0.10672
0.0377687	0.101613	0.213978
0.0377686	0.0760754	0.231855
0.0326611	0.124597	0.2625
0.0352148	0.0837367	0.275269
0.0326613	0.0862905	0.0837363
0.0275537	0.0556453	0.06586
0.0275537	0.0556453	0.0454299
0.025	0.0939518	0.0607525
0.0275538	0.0684142	0.0403224
0.025	0.0965056	0.0454299
0.170565	0.890726	0.635349
0.155242	0.890726	0.635349
0.168011	0.860081	0.648118
0.155242	0.860081	0.648118
0.170565	0.898387	0.612365
0.155242	0.898387	0.612365
0.168011	0.91371	0.607258
0.155242	0.91371	0.607258
0.168011	0.903495	0.620027
0.155242	0.903495	0.620027
0.168011	0.895833	0.640457
0.155242	0.895833	0.640457
0.178226	0.862634	0.650672
0.145027	0.862634	0.650672
0.18078	0.814113	0.650672
0.142473	0.814113	0.650672
0.178226	0.89328	0.640457
0.18078	0.900941	0.617473
0.175672	0.911156	0.612366
0.18078	0.900941	0.625134
0.178226	0.89328	0.643011
0.142473	0.900941	0.625134
0.142473	0.900941	0.617473
0.150135	0.911156	0.612365
0.142473	0.89328	0.640457
0.142473	0.89328	0.643011
0.147581	0.906048	0.691532
0.165457	0.906048	0.691532
